causa2,año,mujer,edad,muertes_suavizadas
cuello de útero,1952,1,80,0.5506983478437764
cuello de útero,1952,1,81,0.5512746381614095
cuello de útero,1952,1,82,0.5538775061622286
cuello de útero,1952,1,83,0.5566043532052384
cuello de útero,1952,1,84,0.5619278853181324
cuello de útero,1952,1,85,0.5711671807254999
cuello de útero,1952,1,86,0.5916804332099299
cuello de útero,1952,1,87,0.6281354726218732
cuello de útero,1952,1,88,0.6836030512182412
cuello de útero,1952,1,89,0.7626556804456838
cuello de útero,1953,0,0,0.0012103933026566074
cuello de útero,1953,0,1,0.0011456609401691163
cuello de útero,1953,0,2,0.0010851275132781422
cuello de útero,1953,0,3,0.0010292603063398083
cuello de útero,1953,0,4,9.779970002656447e-4
cuello de útero,1953,0,5,9.315217590033539e-4
cuello de útero,1953,0,6,8.895709035819097e-4
cuello de útero,1953,0,7,8.520817947136109e-4
cuello de útero,1953,0,8,8.187212521390383e-4
cuello de útero,1953,0,9,7.892813754946516e-4
cuello de útero,1953,0,10,7.634367499633086e-4
cuello de útero,1953,0,11,7.40900932113635e-4
cuello de útero,1953,0,12,7.214030226079134e-4
cuello de útero,1953,0,13,7.046542519463625e-4
cuello de útero,1953,0,14,6.904419181397094e-4
cuello de útero,1953,0,15,6.784875931625189e-4
cuello de útero,1953,0,16,6.686297152497622e-4
cuello de útero,1953,0,17,6.606080181950445e-4
cuello de útero,1953,0,18,6.543023706911451e-4
cuello de útero,1953,0,19,6.494784880046096e-4
cuello de útero,1953,0,20,6.460452667714667e-4
cuello de útero,1953,0,21,6.437846226401353e-4
cuello de útero,1953,0,22,6.426238329392119e-4
cuello de útero,1953,0,23,6.423600158132836e-4
cuello de útero,1953,0,24,6.429305058031872e-4
cuello de útero,1953,0,25,6.44141861954454e-4
cuello de útero,1953,0,26,6.459341567696592e-4
cuello de útero,1953,0,27,6.481162270152024e-4
cuello de útero,1953,0,28,6.506248988727929e-4
cuello de útero,1953,0,29,6.532665299051308e-4
cuello de útero,1953,0,30,6.559704727699264e-4
cuello de útero,1953,0,31,6.585377642440182e-4
cuello de útero,1953,0,32,6.608875477864841e-4
cuello de útero,1953,0,33,6.628112370755299e-4
cuello de útero,1953,0,34,6.642157510251586e-4
cuello de útero,1953,0,35,6.64886166569081e-4
cuello de útero,1953,0,36,6.64719059159304e-4
cuello de útero,1953,0,37,6.635001722849847e-4
cuello de útero,1953,0,38,6.611207229273799e-4
cuello de útero,1953,0,39,6.573781407907086e-4
cuello de útero,1953,0,40,6.521667405629643e-4
cuello de útero,1953,0,41,6.453151046072248e-4
cuello de útero,1953,0,42,6.367352722116643e-4
cuello de útero,1953,0,43,6.263130608811637e-4
cuello de útero,1953,0,44,6.139987722876086e-4
cuello de útero,1953,0,45,5.997523162215141e-4
cuello de útero,1953,0,46,5.835773266164234e-4
cuello de útero,1953,0,47,5.655354568553086e-4
cuello de útero,1953,0,48,5.457100859005645e-4
cuello de útero,1953,0,49,5.242618391527766e-4
cuello de útero,1953,0,50,5.013573831526019e-4
cuello de útero,1953,0,51,4.772439384199893e-4
cuello de útero,1953,0,52,4.5216800465930536e-4
cuello de útero,1953,0,53,4.2643787606917597e-4
cuello de útero,1953,0,54,4.003678500157029e-4
cuello de útero,1953,0,55,3.7426808304055694e-4
cuello de útero,1953,0,56,3.484697093646369e-4
cuello de útero,1953,0,57,3.232484656615573e-4
cuello de útero,1953,0,58,2.9893564031754883e-4
cuello de útero,1953,0,59,2.757212647176584e-4
cuello de útero,1953,0,60,2.5389124677958636e-4
cuello de útero,1953,0,61,2.3353098587582512e-4
cuello de útero,1953,0,62,2.1487139961044396e-4
cuello de útero,1953,0,63,0.00019789844957628214
cuello de útero,1953,0,64,1.8280074964985423e-4
cuello de útero,1953,0,65,0.00016948374711808826
cuello de útero,1953,0,66,1.5810554218463878e-4
cuello de útero,1953,0,67,1.4853715054153818e-4
cuello de útero,1953,0,68,1.409622731609342e-4
cuello de útero,1953,0,69,1.352724241131402e-4
cuello de útero,1953,0,70,1.3173796869950526e-4
cuello de útero,1953,0,71,1.303548493905675e-4
cuello de útero,1953,0,72,1.3159909034072208e-4
cuello de útero,1953,0,73,1.357298282558857e-4
cuello de útero,1953,0,74,1.4369192061317076e-4
cuello de útero,1953,0,75,1.5638298771415156e-4
cuello de útero,1953,0,76,1.7587739534639701e-4
cuello de útero,1953,0,77,2.0475907553775313e-4
cuello de útero,1953,0,78,2.481456831585978e-4
cuello de útero,1953,0,79,3.136455470901336e-4
cuello de útero,1953,0,80,4.159398929596702e-4
cuello de útero,1953,0,81,5.799956486577402e-4
cuello de útero,1953,0,82,8.555060524483994e-4
cuello de útero,1953,0,83,0.0013379487868999634
cuello de útero,1953,0,84,0.0022307641198896708
cuello de útero,1953,0,85,0.00397433584573521
cuello de útero,1953,0,86,0.007594184670885809
cuello de útero,1953,0,87,0.015587637584726657
cuello de útero,1953,0,88,0.034204880073797836
cuello de útero,1953,0,89,0.08000503120901101
cuello de útero,1953,1,0,0.0012713178115658574
cuello de útero,1953,1,1,0.0012784148613044857
cuello de útero,1953,1,2,0.0012869751778185766
cuello de útero,1953,1,3,0.00129872284311761
cuello de útero,1953,1,4,0.0013150395806777308
cuello de útero,1953,1,5,0.0013385806527351095
cuello de útero,1953,1,6,0.0013711807922151822
cuello de útero,1953,1,7,0.0014166505422934295
cuello de útero,1953,1,8,0.0014777951479370006
cuello de útero,1953,1,9,0.001560407824019542
cuello de útero,1953,1,10,0.0016695516155757263
cuello de útero,1953,1,11,0.001815073848251153
cuello de útero,1953,1,12,0.002007093170994085
cuello de útero,1953,1,13,0.002263868938541192
cuello de útero,1953,1,14,0.0026071556180284343
cuello de útero,1953,1,15,0.0030743355570442624
cuello de útero,1953,1,16,0.003715130591702787
cuello de útero,1953,1,17,0.004612473739104042
cuello de útero,1953,1,18,0.005887063153268364
cuello de útero,1953,1,19,0.007737044385594699
cuello de útero,1953,1,20,0.01047258332327677
cuello de útero,1953,1,21,0.014597549194876687
cuello de útero,1953,1,22,0.020939630064454463
cuello de útero,1953,1,23,0.030773269911268355
cuello de útero,1953,1,24,0.04621969579785026
cuello de útero,1953,1,25,0.07000577005159206
cuello de útero,1953,1,26,0.10642060732920502
cuello de útero,1953,1,27,0.15950986927979052
cuello de útero,1953,1,28,0.23441610942648392
cuello de útero,1953,1,29,0.3337426204295462
cuello de útero,1953,1,30,0.45857633819539556
cuello de útero,1953,1,31,0.6063306034918402
cuello de útero,1953,1,32,0.7707878199906594
cuello de útero,1953,1,33,0.9452217728995523
cuello de útero,1953,1,34,1.1200533600411158
cuello de útero,1953,1,35,1.2957234088542877
cuello de útero,1953,1,36,1.47042759809181
cuello de útero,1953,1,37,1.6472003839033198
cuello de útero,1953,1,38,1.8271733103935968
cuello de útero,1953,1,39,1.9924829170353409
cuello de útero,1953,1,40,2.1265420935044057
cuello de útero,1953,1,41,2.197313663815944
cuello de útero,1953,1,42,2.181821460877489
cuello de útero,1953,1,43,2.1032939583490906
cuello de útero,1953,1,44,1.984577230361451
cuello de útero,1953,1,45,1.8833773250358459
cuello de útero,1953,1,46,1.8434280116851622
cuello de útero,1953,1,47,1.8751299375932917
cuello de útero,1953,1,48,1.9985739526555006
cuello de útero,1953,1,49,2.1758797391714366
cuello de útero,1953,1,50,2.343405463608125
cuello de útero,1953,1,51,2.4267064232054256
cuello de útero,1953,1,52,2.318634110098329
cuello de útero,1953,1,53,2.069709261252794
cuello de útero,1953,1,54,1.763563539561983
cuello de útero,1953,1,55,1.4911119300465125
cuello de útero,1953,1,56,1.3471198563552405
cuello de útero,1953,1,57,1.3198228423103975
cuello de útero,1953,1,58,1.4430248133933
cuello de útero,1953,1,59,1.7241704987284778
cuello de útero,1953,1,60,2.1295502345801722
cuello de útero,1953,1,61,2.632806655308911
cuello de útero,1953,1,62,2.991452578207669
cuello de útero,1953,1,63,3.101125852936595
cuello de útero,1953,1,64,2.9150522965586587
cuello de útero,1953,1,65,2.5289784069412238
cuello de útero,1953,1,66,2.170885763052651
cuello de útero,1953,1,67,1.870921720921782
cuello de útero,1953,1,68,1.6752837838125063
cuello de útero,1953,1,69,1.559352578885377
cuello de útero,1953,1,70,1.4812639354611394
cuello de útero,1953,1,71,1.4255056218202946
cuello de útero,1953,1,72,1.350917510731242
cuello de útero,1953,1,73,1.2543310517998707
cuello de útero,1953,1,74,1.1383807913992157
cuello de útero,1953,1,75,1.011361672904442
cuello de útero,1953,1,76,0.8942433818526028
cuello de útero,1953,1,77,0.7910878631571587
cuello de útero,1953,1,78,0.7111751631940892
cuello de útero,1953,1,79,0.6529382174014987
cuello de útero,1953,1,80,0.6192203641463517
cuello de útero,1953,1,81,0.6087262061290944
cuello de útero,1953,1,82,0.6212600315754268
cuello de útero,1953,1,83,0.6582022123677267
cuello de útero,1953,1,84,0.7146841881081476
cuello de útero,1953,1,85,0.7907141224376114
cuello de útero,1953,1,86,0.8734972480090364
cuello de útero,1953,1,87,0.9545123295669754
cuello de útero,1953,1,88,1.0254571884693555
cuello de útero,1953,1,89,1.0798261572016516
cuello de útero,1954,0,0,0.0012103933026566074
cuello de útero,1954,0,1,0.0011456609401691163
cuello de útero,1954,0,2,0.0010851275132781422
cuello de útero,1954,0,3,0.0010292603063398083
cuello de útero,1954,0,4,9.779970002656447e-4
cuello de útero,1954,0,5,9.315217590033539e-4
cuello de útero,1954,0,6,8.895709035819097e-4
cuello de útero,1954,0,7,8.520817947136109e-4
cuello de útero,1954,0,8,8.187212521390383e-4
cuello de útero,1954,0,9,7.892813754946516e-4
cuello de útero,1954,0,10,7.634367499633086e-4
cuello de útero,1954,0,11,7.40900932113635e-4
cuello de útero,1954,0,12,7.214030226079134e-4
cuello de útero,1954,0,13,7.046542519463625e-4
cuello de útero,1954,0,14,6.904419181397094e-4
cuello de útero,1954,0,15,6.784875931625189e-4
cuello de útero,1954,0,16,6.686297152497622e-4
cuello de útero,1954,0,17,6.606080181950445e-4
cuello de útero,1954,0,18,6.543023706911451e-4
cuello de útero,1954,0,19,6.494784880046096e-4
cuello de útero,1954,0,20,6.460452667714667e-4
cuello de útero,1954,0,21,6.437846226401353e-4
cuello de útero,1954,0,22,6.426238329392119e-4
cuello de útero,1954,0,23,6.423600158132836e-4
cuello de útero,1954,0,24,6.429305058031872e-4
cuello de útero,1954,0,25,6.44141861954454e-4
cuello de útero,1954,0,26,6.459341567696592e-4
cuello de útero,1954,0,27,6.481162270152024e-4
cuello de útero,1954,0,28,6.506248988727929e-4
cuello de útero,1954,0,29,6.532665299051308e-4
cuello de útero,1954,0,30,6.559704727699264e-4
cuello de útero,1954,0,31,6.585377642440182e-4
cuello de útero,1954,0,32,6.608875477864841e-4
cuello de útero,1954,0,33,6.628112370755299e-4
cuello de útero,1954,0,34,6.642157510251586e-4
cuello de útero,1954,0,35,6.64886166569081e-4
cuello de útero,1954,0,36,6.64719059159304e-4
cuello de útero,1954,0,37,6.635001722849847e-4
cuello de útero,1954,0,38,6.611207229273799e-4
cuello de útero,1954,0,39,6.573781407907086e-4
cuello de útero,1954,0,40,6.521667405629643e-4
cuello de útero,1954,0,41,6.453151046072248e-4
cuello de útero,1954,0,42,6.367352722116643e-4
cuello de útero,1954,0,43,6.263130608811637e-4
cuello de útero,1954,0,44,6.139987722876086e-4
cuello de útero,1954,0,45,5.997523162215141e-4
cuello de útero,1954,0,46,5.835773266164234e-4
cuello de útero,1954,0,47,5.655354568553086e-4
cuello de útero,1954,0,48,5.457100859005645e-4
cuello de útero,1954,0,49,5.242618391527766e-4
cuello de útero,1954,0,50,5.013573831526019e-4
cuello de útero,1954,0,51,4.772439384199893e-4
cuello de útero,1954,0,52,4.5216800465930536e-4
cuello de útero,1954,0,53,4.2643787606917597e-4
cuello de útero,1954,0,54,4.003678500157029e-4
cuello de útero,1954,0,55,3.7426808304055694e-4
cuello de útero,1954,0,56,3.484697093646369e-4
cuello de útero,1954,0,57,3.232484656615573e-4
cuello de útero,1954,0,58,2.9893564031754883e-4
cuello de útero,1954,0,59,2.757212647176584e-4
cuello de útero,1954,0,60,2.5389124677958636e-4
cuello de útero,1954,0,61,2.3353098587582512e-4
cuello de útero,1954,0,62,2.1487139961044396e-4
cuello de útero,1954,0,63,0.00019789844957628214
cuello de útero,1954,0,64,1.8280074964985423e-4
cuello de útero,1954,0,65,0.00016948374711808826
cuello de útero,1954,0,66,1.5810554218463878e-4
cuello de útero,1954,0,67,1.4853715054153818e-4
cuello de útero,1954,0,68,1.409622731609342e-4
cuello de útero,1954,0,69,1.352724241131402e-4
cuello de útero,1954,0,70,1.3173796869950526e-4
cuello de útero,1954,0,71,1.303548493905675e-4
cuello de útero,1954,0,72,1.3159909034072208e-4
cuello de útero,1954,0,73,1.357298282558857e-4
cuello de útero,1954,0,74,1.4369192061317076e-4
cuello de útero,1954,0,75,1.5638298771415156e-4
cuello de útero,1954,0,76,1.7587739534639701e-4
cuello de útero,1954,0,77,2.0475907553775313e-4
cuello de útero,1954,0,78,2.481456831585978e-4
cuello de útero,1954,0,79,3.136455470901336e-4
cuello de útero,1954,0,80,4.159398929596702e-4
cuello de útero,1954,0,81,5.799956486577402e-4
cuello de útero,1954,0,82,8.555060524483994e-4
cuello de útero,1954,0,83,0.0013379487868999634
cuello de útero,1954,0,84,0.0022307641198896708
cuello de útero,1954,0,85,0.00397433584573521
cuello de útero,1954,0,86,0.007594184670885809
cuello de útero,1954,0,87,0.015587637584726657
cuello de útero,1954,0,88,0.034204880073797836
cuello de útero,1954,0,89,0.08000503120901101
cuello de útero,1954,1,0,6.3458646209142e-4
cuello de útero,1954,1,1,7.320448259509611e-4
cuello de útero,1954,1,2,8.454743734287343e-4
cuello de útero,1954,1,3,9.790123011839097e-4
cuello de útero,1954,1,4,0.0011378241074805316
cuello de útero,1954,1,5,0.0013300151376115172
cuello de útero,1954,1,6,0.001565481521433857
cuello de útero,1954,1,7,0.0018601061991760281
cuello de útero,1954,1,8,0.002233654432119257
cuello de útero,1954,1,9,0.0027178323916350754
cuello de útero,1954,1,10,0.0033543351955095933
cuello de útero,1954,1,11,0.004210234469383458
cuello de útero,1954,1,12,0.005378324756840163
cuello de útero,1954,1,13,0.007005984022230205
cuello de útero,1954,1,14,0.009308805042587518
cuello de útero,1954,1,15,0.01262202270871502
cuello de útero,1954,1,16,0.017454792833912658
cuello de útero,1954,1,17,0.02454787011127706
cuello de útero,1954,1,18,0.035027711376036406
cuello de útero,1954,1,19,0.050194270367378314
cuello de útero,1954,1,20,0.07189086828608264
cuello de útero,1954,1,21,0.1008893553101393
cuello de útero,1954,1,22,0.13805570784888616
cuello de útero,1954,1,23,0.1821843796426901
cuello de útero,1954,1,24,0.23164904449222748
cuello de útero,1954,1,25,0.2868350281551593
cuello de útero,1954,1,26,0.3473509981308805
cuello de útero,1954,1,27,0.4192432133341564
cuello de útero,1954,1,28,0.5071235547127717
cuello de útero,1954,1,29,0.6190359631918747
cuello de útero,1954,1,30,0.7638182628605374
cuello de útero,1954,1,31,0.9462572509148851
cuello de útero,1954,1,32,1.1735547030739202
cuello de útero,1954,1,33,1.4392793827591162
cuello de útero,1954,1,34,1.736071317005671
cuello de útero,1954,1,35,2.025561015567382
cuello de útero,1954,1,36,2.268510807437268
cuello de útero,1954,1,37,2.4241663797410857
cuello de útero,1954,1,38,2.464766512222003
cuello de útero,1954,1,39,2.423381645215827
cuello de útero,1954,1,40,2.3269761034894563
cuello de útero,1954,1,41,2.238958379152101
cuello de útero,1954,1,42,2.1971370176806757
cuello de útero,1954,1,43,2.2185274316370114
cuello de útero,1954,1,44,2.321220345987247
cuello de útero,1954,1,45,2.4964793449860805
cuello de útero,1954,1,46,2.739554476650468
cuello de útero,1954,1,47,3.0214784600222377
cuello de útero,1954,1,48,3.295006357081312
cuello de útero,1954,1,49,3.490280720717268
cuello de útero,1954,1,50,3.5115618973483627
cuello de útero,1954,1,51,3.3296698818409824
cuello de útero,1954,1,52,2.9423350230701484
cuello de útero,1954,1,53,2.468387194855968
cuello de útero,1954,1,54,2.028254955738633
cuello de útero,1954,1,55,1.6850603888447346
cuello de útero,1954,1,56,1.5033254822132356
cuello de útero,1954,1,57,1.4552293896473871
cuello de útero,1954,1,58,1.5585926576989086
cuello de útero,1954,1,59,1.814058274729687
cuello de útero,1954,1,60,2.188648172519095
cuello de útero,1954,1,61,2.662308661635171
cuello de útero,1954,1,62,3.0330846345396494
cuello de útero,1954,1,63,3.1991184567704045
cuello de útero,1954,1,64,3.05305506745817
cuello de útero,1954,1,65,2.6546199761939624
cuello de útero,1954,1,66,2.1745823858260014
cuello de útero,1954,1,67,1.7023716328940715
cuello de útero,1954,1,68,1.337007778437602
cuello de útero,1954,1,69,1.0699403107027268
cuello de útero,1954,1,70,0.9172960842062245
cuello de útero,1954,1,71,0.8516606489691366
cuello de útero,1954,1,72,0.8754960132819618
cuello de útero,1954,1,73,0.995175276094646
cuello de útero,1954,1,74,1.2072737396909683
cuello de útero,1954,1,75,1.5370847754930443
cuello de útero,1954,1,76,1.8903031025180455
cuello de útero,1954,1,77,2.1943877238992853
cuello de útero,1954,1,78,2.3030079219306416
cuello de útero,1954,1,79,2.1645656643438658
cuello de útero,1954,1,80,1.8640672093800068
cuello de útero,1954,1,81,1.4853963883888763
cuello de útero,1954,1,82,1.1478545533381457
cuello de útero,1954,1,83,0.8759630457170811
cuello de útero,1954,1,84,0.6874859401708119
cuello de útero,1954,1,85,0.5644302405327469
cuello de útero,1954,1,86,0.497940342429133
cuello de útero,1954,1,87,0.4776985249050786
cuello de útero,1954,1,88,0.49429644360029046
cuello de útero,1954,1,89,0.5490198743409804
cuello de útero,1955,0,0,0.0012103933026566074
cuello de útero,1955,0,1,0.0011456609401691163
cuello de útero,1955,0,2,0.0010851275132781422
cuello de útero,1955,0,3,0.0010292603063398083
cuello de útero,1955,0,4,9.779970002656447e-4
cuello de útero,1955,0,5,9.315217590033539e-4
cuello de útero,1955,0,6,8.895709035819097e-4
cuello de útero,1955,0,7,8.520817947136109e-4
cuello de útero,1955,0,8,8.187212521390383e-4
cuello de útero,1955,0,9,7.892813754946516e-4
cuello de útero,1955,0,10,7.634367499633086e-4
cuello de útero,1955,0,11,7.40900932113635e-4
cuello de útero,1955,0,12,7.214030226079134e-4
cuello de útero,1955,0,13,7.046542519463625e-4
cuello de útero,1955,0,14,6.904419181397094e-4
cuello de útero,1955,0,15,6.784875931625189e-4
cuello de útero,1955,0,16,6.686297152497622e-4
cuello de útero,1955,0,17,6.606080181950445e-4
cuello de útero,1955,0,18,6.543023706911451e-4
cuello de útero,1955,0,19,6.494784880046096e-4
cuello de útero,1955,0,20,6.460452667714667e-4
cuello de útero,1955,0,21,6.437846226401353e-4
cuello de útero,1955,0,22,6.426238329392119e-4
cuello de útero,1955,0,23,6.423600158132836e-4
cuello de útero,1955,0,24,6.429305058031872e-4
cuello de útero,1955,0,25,6.44141861954454e-4
cuello de útero,1955,0,26,6.459341567696592e-4
cuello de útero,1955,0,27,6.481162270152024e-4
cuello de útero,1955,0,28,6.506248988727929e-4
cuello de útero,1955,0,29,6.532665299051308e-4
cuello de útero,1955,0,30,6.559704727699264e-4
cuello de útero,1955,0,31,6.585377642440182e-4
cuello de útero,1955,0,32,6.608875477864841e-4
cuello de útero,1955,0,33,6.628112370755299e-4
cuello de útero,1955,0,34,6.642157510251586e-4
cuello de útero,1955,0,35,6.64886166569081e-4
cuello de útero,1955,0,36,6.64719059159304e-4
cuello de útero,1955,0,37,6.635001722849847e-4
cuello de útero,1955,0,38,6.611207229273799e-4
cuello de útero,1955,0,39,6.573781407907086e-4
cuello de útero,1955,0,40,6.521667405629643e-4
cuello de útero,1955,0,41,6.453151046072248e-4
cuello de útero,1955,0,42,6.367352722116643e-4
cuello de útero,1955,0,43,6.263130608811637e-4
cuello de útero,1955,0,44,6.139987722876086e-4
cuello de útero,1955,0,45,5.997523162215141e-4
cuello de útero,1955,0,46,5.835773266164234e-4
cuello de útero,1955,0,47,5.655354568553086e-4
cuello de útero,1955,0,48,5.457100859005645e-4
cuello de útero,1955,0,49,5.242618391527766e-4
cuello de útero,1955,0,50,5.013573831526019e-4
cuello de útero,1955,0,51,4.772439384199893e-4
cuello de útero,1955,0,52,4.5216800465930536e-4
cuello de útero,1955,0,53,4.2643787606917597e-4
cuello de útero,1955,0,54,4.003678500157029e-4
cuello de útero,1955,0,55,3.7426808304055694e-4
cuello de útero,1955,0,56,3.484697093646369e-4
cuello de útero,1955,0,57,3.232484656615573e-4
cuello de útero,1955,0,58,2.9893564031754883e-4
cuello de útero,1955,0,59,2.757212647176584e-4
cuello de útero,1955,0,60,2.5389124677958636e-4
cuello de útero,1955,0,61,2.3353098587582512e-4
cuello de útero,1955,0,62,2.1487139961044396e-4
cuello de útero,1955,0,63,0.00019789844957628214
cuello de útero,1955,0,64,1.8280074964985423e-4
cuello de útero,1955,0,65,0.00016948374711808826
cuello de útero,1955,0,66,1.5810554218463878e-4
cuello de útero,1955,0,67,1.4853715054153818e-4
cuello de útero,1955,0,68,1.409622731609342e-4
cuello de útero,1955,0,69,1.352724241131402e-4
cuello de útero,1955,0,70,1.3173796869950526e-4
cuello de útero,1955,0,71,1.303548493905675e-4
cuello de útero,1955,0,72,1.3159909034072208e-4
cuello de útero,1955,0,73,1.357298282558857e-4
cuello de útero,1955,0,74,1.4369192061317076e-4
cuello de útero,1955,0,75,1.5638298771415156e-4
cuello de útero,1955,0,76,1.7587739534639701e-4
cuello de útero,1955,0,77,2.0475907553775313e-4
cuello de útero,1955,0,78,2.481456831585978e-4
cuello de útero,1955,0,79,3.136455470901336e-4
cuello de útero,1955,0,80,4.159398929596702e-4
cuello de útero,1955,0,81,5.799956486577402e-4
cuello de útero,1955,0,82,8.555060524483994e-4
cuello de útero,1955,0,83,0.0013379487868999634
cuello de útero,1955,0,84,0.0022307641198896708
cuello de útero,1955,0,85,0.00397433584573521
cuello de útero,1955,0,86,0.007594184670885809
cuello de útero,1955,0,87,0.015587637584726657
cuello de útero,1955,0,88,0.034204880073797836
cuello de útero,1955,0,89,0.08000503120901101
cuello de útero,1955,1,0,7.663138987601991e-4
cuello de útero,1955,1,1,8.013998601440345e-4
cuello de útero,1955,1,2,8.391031278914519e-4
cuello de útero,1955,1,3,8.809027547401339e-4
cuello de útero,1955,1,4,9.282845065292496e-4
cuello de útero,1955,1,5,9.840275509850824e-4
cuello de útero,1955,1,6,0.0010506460191552509
cuello de útero,1955,1,7,0.001132899314262178
cuello de útero,1955,1,8,0.0012353179256247725
cuello de útero,1955,1,9,0.0013663001465500594
cuello de útero,1955,1,10,0.001534864815263975
cuello de útero,1955,1,11,0.0017572528952562608
cuello de útero,1955,1,12,0.0020530172128095992
cuello de útero,1955,1,13,0.0024562648432844515
cuello de útero,1955,1,14,0.0030130231168850555
cuello de útero,1955,1,15,0.0038027591806822393
cuello de útero,1955,1,16,0.0049431785254546706
cuello de útero,1955,1,17,0.006637699110718931
cuello de útero,1955,1,18,0.009213044164364635
cuello de útero,1955,1,19,0.013236241386075057
cuello de útero,1955,1,20,0.01968040925165842
cuello de útero,1955,1,21,0.03021990685073672
cuello de útero,1955,1,22,0.04782642195325062
cuello de útero,1955,1,23,0.07710105207397115
cuello de útero,1955,1,24,0.1258057583278162
cuello de útero,1955,1,25,0.2007289107452201
cuello de útero,1955,1,26,0.30961771072132976
cuello de útero,1955,1,27,0.4449439816144889
cuello de útero,1955,1,28,0.5903943705429177
cuello de útero,1955,1,29,0.7293111872140949
cuello de útero,1955,1,30,0.8436623946097613
cuello de útero,1955,1,31,0.9642692360842214
cuello de útero,1955,1,32,1.1102888822156354
cuello de útero,1955,1,33,1.312306991743709
cuello de útero,1955,1,34,1.6018585218044543
cuello de útero,1955,1,35,1.9437489662236973
cuello de útero,1955,1,36,2.3025415034620864
cuello de útero,1955,1,37,2.572540571897576
cuello de útero,1955,1,38,2.6636720733257797
cuello de útero,1955,1,39,2.610500481853711
cuello de útero,1955,1,40,2.4531412139254374
cuello de útero,1955,1,41,2.3154554867271746
cuello de útero,1955,1,42,2.2662691110478526
cuello de útero,1955,1,43,2.312960935909887
cuello de útero,1955,1,44,2.472427252534982
cuello de útero,1955,1,45,2.679728655596526
cuello de útero,1955,1,46,2.857932676671282
cuello de útero,1955,1,47,2.949545327843478
cuello de útero,1955,1,48,2.893030925915402
cuello de útero,1955,1,49,2.7550187695429504
cuello de útero,1955,1,50,2.616728697619042
cuello de útero,1955,1,51,2.547855438566242
cuello de útero,1955,1,52,2.646559426538
cuello de útero,1955,1,53,2.9091567573405928
cuello de útero,1955,1,54,3.3365133481802416
cuello de útero,1955,1,55,3.842952420930985
cuello de útero,1955,1,56,4.131489296385197
cuello de útero,1955,1,57,4.088523738314528
cuello de útero,1955,1,58,3.626102182094479
cuello de útero,1955,1,59,2.9525184981322363
cuello de útero,1955,1,60,2.3515127201042305
cuello de útero,1955,1,61,1.8848919480771487
cuello de útero,1955,1,62,1.636815961702923
cuello de útero,1955,1,63,1.548904611598831
cuello de útero,1955,1,64,1.6034520371755872
cuello de útero,1955,1,65,1.7920677520210824
cuello de útero,1955,1,66,2.0532246528994342
cuello de útero,1955,1,67,2.373307312732515
cuello de útero,1955,1,68,2.6372166213596464
cuello de útero,1955,1,69,2.788621937253473
cuello de útero,1955,1,70,2.7425057543784317
cuello de útero,1955,1,71,2.505049771952551
cuello de útero,1955,1,72,2.1488520322902254
cuello de útero,1955,1,73,1.745370034626773
cuello de útero,1955,1,74,1.4042286300232019
cuello de útero,1955,1,75,1.136041710139567
cuello de útero,1955,1,76,0.9743413473008045
cuello de útero,1955,1,77,0.8965865075362196
cuello de útero,1955,1,78,0.8854334733431665
cuello de útero,1955,1,79,0.9345687823420914
cuello de útero,1955,1,80,1.0002832153162475
cuello de útero,1955,1,81,1.065769584557931
cuello de útero,1955,1,82,1.0836716204024543
cuello de útero,1955,1,83,1.0372125888370054
cuello de útero,1955,1,84,0.9508676714208704
cuello de útero,1955,1,85,0.8421181954381254
cuello de útero,1955,1,86,0.7550997512827147
cuello de útero,1955,1,87,0.7004050281987735
cuello de útero,1955,1,88,0.6786071299255457
cuello de útero,1955,1,89,0.6899778747810034
cuello de útero,1956,0,0,0.0012103933026566074
cuello de útero,1956,0,1,0.0011456609401691163
cuello de útero,1956,0,2,0.0010851275132781422
cuello de útero,1956,0,3,0.0010292603063398083
cuello de útero,1956,0,4,9.779970002656447e-4
cuello de útero,1956,0,5,9.315217590033539e-4
cuello de útero,1956,0,6,8.895709035819097e-4
cuello de útero,1956,0,7,8.520817947136109e-4
cuello de útero,1956,0,8,8.187212521390383e-4
cuello de útero,1956,0,9,7.892813754946516e-4
cuello de útero,1956,0,10,7.634367499633086e-4
cuello de útero,1956,0,11,7.40900932113635e-4
cuello de útero,1956,0,12,7.214030226079134e-4
cuello de útero,1956,0,13,7.046542519463625e-4
cuello de útero,1956,0,14,6.904419181397094e-4
cuello de útero,1956,0,15,6.784875931625189e-4
cuello de útero,1956,0,16,6.686297152497622e-4
cuello de útero,1956,0,17,6.606080181950445e-4
cuello de útero,1956,0,18,6.543023706911451e-4
cuello de útero,1956,0,19,6.494784880046096e-4
cuello de útero,1956,0,20,6.460452667714667e-4
cuello de útero,1956,0,21,6.437846226401353e-4
cuello de útero,1956,0,22,6.426238329392119e-4
cuello de útero,1956,0,23,6.423600158132836e-4
cuello de útero,1956,0,24,6.429305058031872e-4
cuello de útero,1956,0,25,6.44141861954454e-4
cuello de útero,1956,0,26,6.459341567696592e-4
cuello de útero,1956,0,27,6.481162270152024e-4
cuello de útero,1956,0,28,6.506248988727929e-4
cuello de útero,1956,0,29,6.532665299051308e-4
cuello de útero,1956,0,30,6.559704727699264e-4
cuello de útero,1956,0,31,6.585377642440182e-4
