causa,mujer,edad,anio,casos
cavidad oral y faringe,1,36,2022,0.19432979251093815
cavidad oral y faringe,1,37,1998,0.24262313428789184
cavidad oral y faringe,1,37,1999,0.2641163303378943
cavidad oral y faringe,1,37,2000,0.28138242380444756
cavidad oral y faringe,1,37,2001,0.294421414687664
cavidad oral y faringe,1,37,2002,0.3292247002978372
cavidad oral y faringe,1,37,2003,0.33420246721425984
cavidad oral y faringe,1,37,2004,0.33459080886866543
cavidad oral y faringe,1,37,2005,0.3301147091293041
cavidad oral y faringe,1,37,2006,0.3146670511776983
cavidad oral y faringe,1,37,2007,0.26987600194189587
cavidad oral y faringe,1,37,2008,0.24589097933831233
cavidad oral y faringe,1,37,2009,0.23368668514905466
cavidad oral y faringe,1,37,2010,0.22669104321633163
cavidad oral y faringe,1,37,2011,0.2274286137881294
cavidad oral y faringe,1,37,2012,0.2601553150964561
cavidad oral y faringe,1,37,2013,0.2766243838134052
cavidad oral y faringe,1,37,2014,0.286578230866572
cavidad oral y faringe,1,37,2015,0.2896737803218009
cavidad oral y faringe,1,37,2016,0.27958478759368816
cavidad oral y faringe,1,37,2017,0.25167585684431976
cavidad oral y faringe,1,37,2018,0.23325104839041147
cavidad oral y faringe,1,37,2019,0.23452605832908688
cavidad oral y faringe,1,37,2020,0.24717360967372104
cavidad oral y faringe,1,37,2021,0.26132739438163727
cavidad oral y faringe,1,37,2022,0.25412606189815634
cavidad oral y faringe,1,38,1998,0.028275436713294133
cavidad oral y faringe,1,38,1999,0.10356162584989509
cavidad oral y faringe,1,38,2000,0.1684987285096129
cavidad oral y faringe,1,38,2001,0.22308674469239287
cavidad oral y faringe,1,38,2002,0.29023927836594243
cavidad oral y faringe,1,38,2003,0.327033962096897
cavidad oral y faringe,1,38,2004,0.3525924957737188
cavidad oral y faringe,1,38,2005,0.3658301105572413
cavidad oral y faringe,1,38,2006,0.3572328667567629
cavidad oral y faringe,1,38,2007,0.30872068667986724
cavidad oral y faringe,1,38,2008,0.27985842161573576
cavidad oral y faringe,1,38,2009,0.26256997345666677
cavidad oral y faringe,1,38,2010,0.25811652753978825
cavidad oral y faringe,1,38,2011,0.26374993319188705
cavidad oral y faringe,1,38,2012,0.3061756587230391
cavidad oral y faringe,1,38,2013,0.3259004227894547
cavidad oral y faringe,1,38,2014,0.33125052751847894
cavidad oral y faringe,1,38,2015,0.32734071540233406
cavidad oral y faringe,1,38,2016,0.3145070987062645
cavidad oral y faringe,1,38,2017,0.28289747895775663
cavidad oral y faringe,1,38,2018,0.2639588010008542
cavidad oral y faringe,1,38,2019,0.2700923922889761
cavidad oral y faringe,1,38,2020,0.2894741622491731
cavidad oral y faringe,1,38,2021,0.3043297835441677
cavidad oral y faringe,1,38,2022,0.2944423652288301
cavidad oral y faringe,1,39,1998,0
cavidad oral y faringe,1,39,1999,0
cavidad oral y faringe,1,39,2000,0
cavidad oral y faringe,1,39,2001,0.09767103491322085
cavidad oral y faringe,1,39,2002,0.20486698787031196
cavidad oral y faringe,1,39,2003,0.2859321955691889
cavidad oral y faringe,1,39,2004,0.349238451770947
cavidad oral y faringe,1,39,2005,0.3913692144492259
cavidad oral y faringe,1,39,2006,0.3934129608013565
cavidad oral y faringe,1,39,2007,0.3443061290767117
cavidad oral y faringe,1,39,2008,0.32031375389061206
cavidad oral y faringe,1,39,2009,0.3372298433053321
cavidad oral y faringe,1,39,2010,0.34186862788763833
cavidad oral y faringe,1,39,2011,0.36128413307852236
cavidad oral y faringe,1,39,2012,0.41939160378344437
cavidad oral y faringe,1,39,2013,0.4137508227236961
cavidad oral y faringe,1,39,2014,0.33420125890253766
cavidad oral y faringe,1,39,2015,0.31418008841788275
cavidad oral y faringe,1,39,2016,0.2872126111995096
cavidad oral y faringe,1,39,2017,0.2509402299353641
cavidad oral y faringe,1,39,2018,0.2604036007590333
cavidad oral y faringe,1,39,2019,0.34413609367027104
cavidad oral y faringe,1,39,2020,0.37536309730274653
cavidad oral y faringe,1,39,2021,0.3899112924460013
cavidad oral y faringe,1,39,2022,0.3731060579822891
cavidad oral y faringe,1,40,1998,0
cavidad oral y faringe,1,40,1999,0
cavidad oral y faringe,1,40,2000,0
cavidad oral y faringe,1,40,2001,0
cavidad oral y faringe,1,40,2002,0.10207618795803672
cavidad oral y faringe,1,40,2003,0.25015156166761343
cavidad oral y faringe,1,40,2004,0.3707597074040329
cavidad oral y faringe,1,40,2005,0.4575759054637752
cavidad oral y faringe,1,40,2006,0.4832518974717273
cavidad oral y faringe,1,40,2007,0.4577381164342733
cavidad oral y faringe,1,40,2008,0.5026988030861683
cavidad oral y faringe,1,40,2009,0.5578967428000429
cavidad oral y faringe,1,40,2010,0.5648564406213287
cavidad oral y faringe,1,40,2011,0.5918609461973234
cavidad oral y faringe,1,40,2012,0.32848851935813433
cavidad oral y faringe,1,40,2013,0.2425202048892688
cavidad oral y faringe,1,40,2014,0.1573285176103638
cavidad oral y faringe,1,40,2015,0.14455428007184382
cavidad oral y faringe,1,40,2016,0.1261732938898215
cavidad oral y faringe,1,40,2017,0.24108722879292538
cavidad oral y faringe,1,40,2018,0.39207698188040574
cavidad oral y faringe,1,40,2019,0.5470176465931196
cavidad oral y faringe,1,40,2020,0.581884457792443
cavidad oral y faringe,1,40,2021,0.5976881806677095
cavidad oral y faringe,1,40,2022,0.5043431225614952
cavidad oral y faringe,1,41,1998,0
cavidad oral y faringe,1,41,1999,0
cavidad oral y faringe,1,41,2000,0
cavidad oral y faringe,1,41,2001,0
cavidad oral y faringe,1,41,2002,0.002114687575821338
cavidad oral y faringe,1,41,2003,0.20093613274320155
cavidad oral y faringe,1,41,2004,0.3649118351035455
cavidad oral y faringe,1,41,2005,0.4875878762115785
cavidad oral y faringe,1,41,2006,0.5532532741648665
cavidad oral y faringe,1,41,2007,0.6049927076042605
cavidad oral y faringe,1,41,2008,0.6945069146172952
cavidad oral y faringe,1,41,2009,0.7407937296411337
cavidad oral y faringe,1,41,2010,0.7418458565918334
cavidad oral y faringe,1,41,2011,0.7369047619946621
cavidad oral y faringe,1,41,2012,0.32692938861574156
cavidad oral y faringe,1,41,2013,0.19237599591422638
cavidad oral y faringe,1,41,2014,0.11537288889645231
cavidad oral y faringe,1,41,2015,0.10788175171530148
cavidad oral y faringe,1,41,2016,0.10822245899819305
cavidad oral y faringe,1,41,2017,0.34804014089003404
cavidad oral y faringe,1,41,2018,0.5755966594858474
cavidad oral y faringe,1,41,2019,0.7183006758136173
cavidad oral y faringe,1,41,2020,0.7462652350376867
cavidad oral y faringe,1,41,2021,0.7615478336357625
cavidad oral y faringe,1,41,2022,0.6386214449302265
cavidad oral y faringe,1,42,1998,0
cavidad oral y faringe,1,42,1999,0
cavidad oral y faringe,1,42,2000,0
cavidad oral y faringe,1,42,2001,0
cavidad oral y faringe,1,42,2002,0
cavidad oral y faringe,1,42,2003,0.2245361597641602
cavidad oral y faringe,1,42,2004,0.41432370157101583
cavidad oral y faringe,1,42,2005,0.5597877020816776
cavidad oral y faringe,1,42,2006,0.6814915211330083
cavidad oral y faringe,1,42,2007,0.7576490620544315
cavidad oral y faringe,1,42,2008,0.8355272455283377
cavidad oral y faringe,1,42,2009,0.8599582825925844
cavidad oral y faringe,1,42,2010,0.8488145822496135
cavidad oral y faringe,1,42,2011,0.7515576820557478
cavidad oral y faringe,1,42,2012,0.2978240362345461
cavidad oral y faringe,1,42,2013,0.171698855891927
cavidad oral y faringe,1,42,2014,0.11538533622491705
cavidad oral y faringe,1,42,2015,0.11667425465838006
cavidad oral y faringe,1,42,2016,0.16388415448131857
cavidad oral y faringe,1,42,2017,0.5082649836518683
cavidad oral y faringe,1,42,2018,0.7215440498519915
cavidad oral y faringe,1,42,2019,0.8314544771942624
cavidad oral y faringe,1,42,2020,0.85252514807689
cavidad oral y faringe,1,42,2021,0.8674627770828633
cavidad oral y faringe,1,42,2022,0.7254090454760208
cavidad oral y faringe,1,43,1998,0
cavidad oral y faringe,1,43,1999,0
cavidad oral y faringe,1,43,2000,0
cavidad oral y faringe,1,43,2001,0
cavidad oral y faringe,1,43,2002,0.12932160716317362
cavidad oral y faringe,1,43,2003,0.3460910003922508
cavidad oral y faringe,1,43,2004,0.5220573985656572
cavidad oral y faringe,1,43,2005,0.6586097164026191
cavidad oral y faringe,1,43,2006,0.7772379081481309
cavidad oral y faringe,1,43,2007,0.8407372176867568
cavidad oral y faringe,1,43,2008,0.9081667338967879
cavidad oral y faringe,1,43,2009,0.9221472297947428
cavidad oral y faringe,1,43,2010,0.8980866726241091
cavidad oral y faringe,1,43,2011,0.7797188157763093
cavidad oral y faringe,1,43,2012,0.3106949769889139
cavidad oral y faringe,1,43,2013,0.19039585268919249
cavidad oral y faringe,1,43,2014,0.1486930814647974
cavidad oral y faringe,1,43,2015,0.1596400262980029
cavidad oral y faringe,1,43,2016,0.2165465632885027
cavidad oral y faringe,1,43,2017,0.6092614974952519
cavidad oral y faringe,1,43,2018,0.811828317059839
cavidad oral y faringe,1,43,2019,0.8963197150416883
cavidad oral y faringe,1,43,2020,0.9095981328632208
cavidad oral y faringe,1,43,2021,0.925568315884616
cavidad oral y faringe,1,43,2022,0.7740256453390525
cavidad oral y faringe,1,44,1998,0
cavidad oral y faringe,1,44,1999,0
cavidad oral y faringe,1,44,2000,0.049323025208935056
cavidad oral y faringe,1,44,2001,0.2175284465164169
cavidad oral y faringe,1,44,2002,0.4431558926438987
cavidad oral y faringe,1,44,2003,0.5885729465431158
cavidad oral y faringe,1,44,2004,0.7034080453950372
cavidad oral y faringe,1,44,2005,0.7920881090938491
cavidad oral y faringe,1,44,2006,0.8866992253382073
cavidad oral y faringe,1,44,2007,0.9289960518701437
cavidad oral y faringe,1,44,2008,0.9682938503491841
cavidad oral y faringe,1,44,2009,0.9165897357630189
cavidad oral y faringe,1,44,2010,0.8727503960059065
cavidad oral y faringe,1,44,2011,0.7169114221640035
cavidad oral y faringe,1,44,2012,0.26864529661959247
cavidad oral y faringe,1,44,2013,0.1927328383770963
cavidad oral y faringe,1,44,2014,0.22660790699647163
cavidad oral y faringe,1,44,2015,0.24794501850729014
cavidad oral y faringe,1,44,2016,0.3227845013197046
cavidad oral y faringe,1,44,2017,0.8144499470118817
cavidad oral y faringe,1,44,2018,0.9377114327725349
cavidad oral y faringe,1,44,2019,0.9190751297164618
cavidad oral y faringe,1,44,2020,0.9310915102082431
cavidad oral y faringe,1,44,2021,0.9543395254988383
cavidad oral y faringe,1,44,2022,0.8036610590158343
cavidad oral y faringe,1,45,1998,0.3597049255403815
cavidad oral y faringe,1,45,1999,0.46986784921121233
cavidad oral y faringe,1,45,2000,0.563452206173126
cavidad oral y faringe,1,45,2001,0.6404579964261974
cavidad oral y faringe,1,45,2002,0.7378230422853961
cavidad oral y faringe,1,45,2003,0.7839825966100566
cavidad oral y faringe,1,45,2004,0.812689866056748
cavidad oral y faringe,1,45,2005,0.8309881757698225
cavidad oral y faringe,1,45,2006,0.8723809815580076
cavidad oral y faringe,1,45,2007,0.7517879964392576
cavidad oral y faringe,1,45,2008,0.692820872256966
cavidad oral y faringe,1,45,2009,0.6140407431441305
cavidad oral y faringe,1,45,2010,0.5735120168090994
cavidad oral y faringe,1,45,2011,0.4449632963345193
cavidad oral y faringe,1,45,2012,0.4555043853929927
cavidad oral y faringe,1,45,2013,0.5382034843219826
cavidad oral y faringe,1,45,2014,0.6641410010794301
cavidad oral y faringe,1,45,2015,0.7047085225898089
cavidad oral y faringe,1,45,2016,0.8478469580082441
cavidad oral y faringe,1,45,2017,0.8005363716479476
cavidad oral y faringe,1,45,2018,0.7647069882795653
cavidad oral y faringe,1,45,2019,0.726551629674223
cavidad oral y faringe,1,45,2020,0.744919984660672
cavidad oral y faringe,1,45,2021,0.7728391809488251
cavidad oral y faringe,1,45,2022,0.8073788089319475
cavidad oral y faringe,1,46,1998,1.0702516835344562
cavidad oral y faringe,1,46,1999,1.073229910937246
cavidad oral y faringe,1,46,2000,1.0679518986626695
cavidad oral y faringe,1,46,2001,1.0544176467108013
cavidad oral y faringe,1,46,2002,1.0870483317382145
cavidad oral y faringe,1,46,2003,1.0554180874822086
cavidad oral y faringe,1,46,2004,1.0150964859214682
cavidad oral y faringe,1,46,2005,0.9737376784925714
cavidad oral y faringe,1,46,2006,0.9480680144994691
cavidad oral y faringe,1,46,2007,0.7163014620766794
cavidad oral y faringe,1,46,2008,0.6063280595597635
cavidad oral y faringe,1,46,2009,0.5325607766217197
cavidad oral y faringe,1,46,2010,0.4947575567567443
cavidad oral y faringe,1,46,2011,0.42232061147106176
cavidad oral y faringe,1,46,2012,0.6440223056626805
cavidad oral y faringe,1,46,2013,0.8118301864159257
cavidad oral y faringe,1,46,2014,0.9197406604630587
cavidad oral y faringe,1,46,2015,0.9468290228328204
cavidad oral y faringe,1,46,2016,1.0105156047938932
cavidad oral y faringe,1,46,2017,0.7994025004683091
cavidad oral y faringe,1,46,2018,0.7327951689084673
cavidad oral y faringe,1,46,2019,0.7087751605287437
cavidad oral y faringe,1,46,2020,0.7392037626456204
cavidad oral y faringe,1,46,2021,0.776087002216776
cavidad oral y faringe,1,46,2022,0.8196916375407461
cavidad oral y faringe,1,47,1998,1.6095740910703091
cavidad oral y faringe,1,47,1999,1.5231442152123233
cavidad oral y faringe,1,47,2000,1.4367804267086246
cavidad oral y faringe,1,47,2001,1.3504827255592875
cavidad oral y faringe,1,47,2002,1.3308792579959852
cavidad oral y faringe,1,47,2003,1.2401726643242768
cavidad oral y faringe,1,47,2004,1.1495356409211777
cavidad oral y faringe,1,47,2005,1.0613124130982992
cavidad oral y faringe,1,47,2006,0.9513596615988562
cavidad oral y faringe,1,47,2007,0.6790120666588045
cavidad oral y faringe,1,47,2008,0.5747231617838265
cavidad oral y faringe,1,47,2009,0.519229316188184
cavidad oral y faringe,1,47,2010,0.4968638948350717
cavidad oral y faringe,1,47,2011,0.5243511263235442
cavidad oral y faringe,1,47,2012,0.8479741612903726
cavidad oral y faringe,1,47,2013,0.9986271979447968
cavidad oral y faringe,1,47,2014,1.0668008438179624
cavidad oral y faringe,1,47,2015,1.0663313985402223
cavidad oral y faringe,1,47,2016,1.0284854743462866
cavidad oral y faringe,1,47,2017,0.7921420882512349
cavidad oral y faringe,1,47,2018,0.7400937111325919
cavidad oral y faringe,1,47,2019,0.7396317017863692
cavidad oral y faringe,1,47,2020,0.7794994717318036
cavidad oral y faringe,1,47,2021,0.8223166554478885
cavidad oral y faringe,1,47,2022,0.8722865079988863
cavidad oral y faringe,1,48,1998,1.8050743088434387
cavidad oral y faringe,1,48,1999,1.6849216325503749
cavidad oral y faringe,1,48,2000,1.5691603284468236
cavidad oral y faringe,1,48,2001,1.4577903965327825
cavidad oral y faringe,1,48,2002,1.4220018778979702
cavidad oral y faringe,1,48,2003,1.3140081741503233
cavidad oral y faringe,1,48,2004,1.2106372752448185
cavidad oral y faringe,1,48,2005,1.1133683355152453
cavidad oral y faringe,1,48,2006,0.9980564108924317
cavidad oral y faringe,1,48,2007,0.7186811131308182
cavidad oral y faringe,1,48,2008,0.6173780963702288
cavidad oral y faringe,1,48,2009,0.5647562242462868
cavidad oral y faringe,1,48,2010,0.545167853378757
cavidad oral y faringe,1,48,2011,0.5718834410288718
cavidad oral y faringe,1,48,2012,0.9076947764425959
cavidad oral y faringe,1,48,2013,1.0530175175940664
cavidad oral y faringe,1,48,2014,1.117538263942501
cavidad oral y faringe,1,48,2015,1.1122947474023248
cavidad oral y faringe,1,48,2016,1.0744070928442238
cavidad oral y faringe,1,48,2017,0.8397947873722282
cavidad oral y faringe,1,48,2018,0.8002415422292647
cavidad oral y faringe,1,48,2019,0.808964299716336
cavidad oral y faringe,1,48,2020,0.8500666354667447
cavidad oral y faringe,1,48,2021,0.8926406669178397
cavidad oral y faringe,1,48,2022,0.9429467748687324
cavidad oral y faringe,1,49,1998,1.73159594178084
cavidad oral y faringe,1,49,1999,1.6222730100375249
cavidad oral y faringe,1,49,2000,1.517669693123058
cavidad oral y faringe,1,49,2001,1.4177859910374369
cavidad oral y faringe,1,49,2002,1.3923262882927085
cavidad oral y faringe,1,49,2003,1.2971152410295237
cavidad oral y faringe,1,49,2004,1.2068725401834222
cavidad oral y faringe,1,49,2005,1.1278484329815297
cavidad oral y faringe,1,49,2006,1.0672725254594662
cavidad oral y faringe,1,49,2007,0.8035544916795796
cavidad oral y faringe,1,49,2008,0.7017045414377125
cavidad oral y faringe,1,49,2009,0.6408193552442372
cavidad oral y faringe,1,49,2010,0.6158132133748738
cavidad oral y faringe,1,49,2011,0.576668712849261
cavidad oral y faringe,1,49,2012,0.8512141602808878
cavidad oral y faringe,1,49,2013,1.0058863343943658
cavidad oral y faringe,1,49,2014,1.1024556568998245
cavidad oral y faringe,1,49,2015,1.1154805609279363
cavidad oral y faringe,1,49,2016,1.1084496817707985
cavidad oral y faringe,1,49,2017,0.8747100341688153
cavidad oral y faringe,1,49,2018,0.8404621225813139
cavidad oral y faringe,1,49,2019,0.8497281631607752
cavidad oral y faringe,1,49,2020,0.8844414382636134
cavidad oral y faringe,1,49,2021,0.9194489317940325
cavidad oral y faringe,1,49,2022,0.9623475866901093
cavidad oral y faringe,1,50,1998,1.5309997885075217
cavidad oral y faringe,1,50,1999,1.4437312421858763
cavidad oral y faringe,1,50,2000,1.3615105533324587
cavidad oral y faringe,1,50,2001,1.2843377219472654
cavidad oral y faringe,1,50,2002,1.1570951133605607
cavidad oral y faringe,1,50,2003,1.0930679004911326
cavidad oral y faringe,1,50,2004,1.0338590260024085
cavidad oral y faringe,1,50,2005,0.9850087721687549
cavidad oral y faringe,1,50,2006,0.9691747679614572
cavidad oral y faringe,1,50,2007,1.0546645318658612
cavidad oral y faringe,1,50,2008,0.9743418763621181
cavidad oral y faringe,1,50,2009,0.9014297442700722
cavidad oral y faringe,1,50,2010,0.8733339956550742
cavidad oral y faringe,1,50,2011,0.7994599500594959
cavidad oral y faringe,1,50,2012,0.6988798894256761
cavidad oral y faringe,1,50,2013,0.7681313355363089
cavidad oral y faringe,1,50,2014,0.8640719171546151
cavidad oral y faringe,1,50,2015,0.8888613660608294
cavidad oral y faringe,1,50,2016,0.9110829216221471
cavidad oral y faringe,1,50,2017,0.8909846926494813
cavidad oral y faringe,1,50,2018,0.8524626096047228
cavidad oral y faringe,1,50,2019,0.8557712962794221
cavidad oral y faringe,1,50,2020,0.8800464744715678
